Food,quantity,Demo_Group,Sex,cost_day,Cost_1000kcal,ciudad,fecha,escenario
Azúcar sulfitada,634.8607677581865,gestantes < 18 años,1,2955.2206012796173,1172.5217537134913,CALI,2024-06-01,q2
Azúcar sulfitada,631.4430516231739,gestantes 19 a 30 años,1,2939.311435609827,1172.521753713491,CALI,2024-06-01,q2
Azúcar sulfitada,602.3895267788413,gestantes 31 a 50 años,1,2804.069852698747,1172.521753713491,CALI,2024-06-01,q2
Azúcar sulfitada,642.4174428211588,lactantes < 18 años,1,2990.396253891022,1172.521753713491,CALI,2024-06-01,q2
Azúcar sulfitada,638.9997266861462,lactantes 19 a 30 años,1,2974.487088221232,1172.5217537134913,CALI,2024-06-01,q2
Azúcar sulfitada,609.9462018418136,lactantes 31 a 50 años,1,2839.245505310152,1172.5217537134913,CALI,2024-06-01,q2
Azúcar sulfitada,279.7515925603274,1 a 3 años,0,1302.2188668145193,1172.521753713491,CALI,2024-06-01,q2
Azúcar sulfitada,361.81436436488667,4 a 8 años,0,1684.2137957046805,1172.521753713491,CALI,2024-06-01,q2
Azúcar sulfitada,505.44267832640804,9 a 13 años,0,2352.790866303908,1172.521753713491,CALI,2024-06-01,q2
Azúcar sulfitada,691.8723089557053,14 a 18 años,0,3220.604272178907,1172.521753713491,CALI,2024-06-01,q2
Azúcar sulfitada,710.2093258186399,19 a 30 años,0,3305.9614603238147,1172.521753713491,CALI,2024-06-01,q2
Azúcar sulfitada,672.7691328715365,31 a 50 años,0,3131.68068076979,1172.5217537134913,CALI,2024-06-01,q2
Azúcar sulfitada,546.8919438013854,51 a 70 años,0,2545.7335231199886,1172.5217537134913,CALI,2024-06-01,q2
Azúcar sulfitada,510.2501835666926,>70 años,0,2375.1693770709494,1172.5217537134913,CALI,2024-06-01,q2
Azúcar sulfitada,256.7016373505239,1 a 3 años,1,1183.0828702705169,1160.9032332213199,CALI,2024-07-01,q2
Azúcar sulfitada,331.6301892979546,4 a 8 años,1,1528.4125191894814,1160.9032332213196,CALI,2024-07-01,q2
Azúcar sulfitada,456.22344268018134,9 a 13 años,1,2102.6361406247725,1160.9032332213196,CALI,2024-07-01,q2
Azúcar sulfitada,532.2268203405163,14 a 18 años,1,2452.9194310654193,1160.9032332213196,CALI,2024-07-01,q2
Azúcar sulfitada,511.7956964594458,19 a 30 años,1,2358.7567567110555,1160.9032332213199,CALI,2024-07-01,q2
Azúcar sulfitada,482.7421716151133,31 a 50 años,1,2224.855282925857,1160.9032332213196,CALI,2024-07-01,q2
Azúcar sulfitada,438.5859414811083,51 a 70 años,1,2021.3486749180156,1160.9032332213196,CALI,2024-07-01,q2
Azúcar sulfitada,412.3621988433249,>70 años,1,1900.4890612850104,1160.9032332213196,CALI,2024-07-01,q2
Azúcar sulfitada,634.8607677581865,gestantes < 18 años,1,2925.937314205317,1160.9032332213199,CALI,2024-07-01,q2
Azúcar sulfitada,631.4430516231738,gestantes 19 a 30 años,1,2910.1857924911824,1160.9032332213196,CALI,2024-07-01,q2
Azúcar sulfitada,602.3895267788413,gestantes 31 a 50 años,1,2776.284318705984,1160.9032332213196,CALI,2024-07-01,q2
Azúcar sulfitada,642.4174428211587,lactantes < 18 años,1,2960.764411201956,1160.9032332213196,CALI,2024-07-01,q2
Azúcar sulfitada,638.9997266861461,lactantes 19 a 30 años,1,2945.012889487822,1160.9032332213199,CALI,2024-07-01,q2
Azúcar sulfitada,609.9462018418135,lactantes 31 a 50 años,1,2811.111415702623,1160.9032332213196,CALI,2024-07-01,q2
Azúcar sulfitada,279.7515925603274,1 a 3 años,0,1289.3151773593268,1160.9032332213199,CALI,2024-07-01,q2
