"deciles","rate","gap","severity","model","ciudad","trimestre"
"Decil 2",8.65384615384615,0.00272829255703019,0.000127859949819807,"CoNA","MEDELLÍN","2021Q1"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2021Q1"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2021Q1"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2021Q1"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2021Q1"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2021Q1"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2021Q1"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2021Q1"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2021Q1"
"Decil 1",50.9615384615385,0.425160123128952,0.360424774571193,"CoRD","MEDELLÍN","2021Q1"
"Decil 2",48.3974358974359,0.287319691419656,0.171710678972102,"CoRD","MEDELLÍN","2021Q1"
"Decil 3",50.9615384615385,0.247168585485609,0.120557423352461,"CoRD","MEDELLÍN","2021Q1"
"Decil 4",47.1153846153846,0.161480398822183,0.0563034619649102,"CoRD","MEDELLÍN","2021Q1"
"Decil 5",49.3589743589744,0.101135267024283,0.0218540620001231,"CoRD","MEDELLÍN","2021Q1"
"Decil 6",34.0836012861736,0.0211159503289791,0.00161793976299334,"CoRD","MEDELLÍN","2021Q1"
"Decil 7",2.57234726688103,0.000148642252188193,1.21317830864164e-06,"CoRD","MEDELLÍN","2021Q1"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2021Q1"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2021Q1"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2021Q1"
"Decil 1",23.4375,0.1145562838683,0.07986562686027,"CoCA","MEDELLÍN","2021Q2"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2021Q2"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2021Q2"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2021Q2"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2021Q2"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2021Q2"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2021Q2"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2021Q2"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2021Q2"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2021Q2"
"Decil 1",50,0.269643756849608,0.174729835892665,"CoNA","MEDELLÍN","2021Q2"
"Decil 2",16.25,0.0138465555060047,0.00153448502845052,"CoNA","MEDELLÍN","2021Q2"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2021Q2"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2021Q2"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2021Q2"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2021Q2"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2021Q2"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2021Q2"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2021Q2"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2021Q2"
"Decil 1",50,0.422025156573737,0.359569302667781,"CoRD","MEDELLÍN","2021Q2"
"Decil 2",50.9375,0.324480490500542,0.207662964551435,"CoRD","MEDELLÍN","2021Q2"
"Decil 3",46.5625,0.250162398065177,0.135195396578365,"CoRD","MEDELLÍN","2021Q2"
"Decil 4",51.5625,0.200813341733634,0.079050452937878,"CoRD","MEDELLÍN","2021Q2"
"Decil 5",51.25,0.128871918825136,0.0336521656856055,"CoRD","MEDELLÍN","2021Q2"
"Decil 6",45.141065830721,0.0374355599540791,0.00406566782508667,"CoRD","MEDELLÍN","2021Q2"
"Decil 7",10.3448275862069,0.00180963272567132,4.39030834782082e-05,"CoRD","MEDELLÍN","2021Q2"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2021Q2"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2021Q2"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2021Q2"
"Decil 1",18.4615384615385,0.0910935328903982,0.0645531427783202,"CoCA","MEDELLÍN","2021Q3"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2021Q3"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2021Q3"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2021Q3"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2021Q3"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2021Q3"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2021Q3"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2021Q3"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2021Q3"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2021Q3"
"Decil 1",49.2307692307692,0.235349219198591,0.146113814559803,"CoNA","MEDELLÍN","2021Q3"
"Decil 2",9.53846153846154,0.00532072948769356,0.000394222776073407,"CoNA","MEDELLÍN","2021Q3"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2021Q3"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2021Q3"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2021Q3"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2021Q3"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2021Q3"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2021Q3"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2021Q3"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2021Q3"
"Decil 1",49.2307692307692,0.405199694768422,0.337366190695607,"CoRD","MEDELLÍN","2021Q3"
"Decil 2",52,0.320122983746479,0.198074465055315,"CoRD","MEDELLÍN","2021Q3"
"Decil 3",46.7692307692308,0.239618411953308,0.123336763183109,"CoRD","MEDELLÍN","2021Q3"
"Decil 4",48.3076923076923,0.180487392019432,0.0683080079500662,"CoRD","MEDELLÍN","2021Q3"
"Decil 5",49.3827160493827,0.117885771621484,0.0294450929955326,"CoRD","MEDELLÍN","2021Q3"
"Decil 6",39.5061728395062,0.0313782161958498,0.00339584731537782,"CoRD","MEDELLÍN","2021Q3"
"Decil 7",11.1111111111111,0.00249974153393711,7.49508917934676e-05,"CoRD","MEDELLÍN","2021Q3"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2021Q3"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2021Q3"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2021Q3"
"Decil 1",19.3650793650794,0.108088288771851,0.0805100061473798,"CoCA","MEDELLÍN","2021Q4"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2021Q4"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2021Q4"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2021Q4"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2021Q4"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2021Q4"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2021Q4"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2021Q4"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2021Q4"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2021Q4"
"Decil 1",51.1111111111111,0.275566622103472,0.183760065413268,"CoNA","MEDELLÍN","2021Q4"
"Decil 2",15.2380952380952,0.00949485474550694,0.000804432435001957,"CoNA","MEDELLÍN","2021Q4"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2021Q4"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2021Q4"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2021Q4"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2021Q4"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2021Q4"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2021Q4"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2021Q4"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2021Q4"
"Decil 1",51.1111111111111,0.429232924087282,0.364723221891764,"CoRD","MEDELLÍN","2021Q4"
"Decil 2",55.8730158730159,0.342775212507966,0.211591580852209,"CoRD","MEDELLÍN","2021Q4"
"Decil 3",41.2698412698413,0.208693405469955,0.106230827293374,"CoRD","MEDELLÍN","2021Q4"
"Decil 4",53.8216560509554,0.193265943350665,0.0704221183626437,"CoRD","MEDELLÍN","2021Q4"
"Decil 5",50.3184713375796,0.11284469500297,0.0265438722872215,"CoRD","MEDELLÍN","2021Q4"
"Decil 6",41.4012738853503,0.0299003640694503,0.00272760571602443,"CoRD","MEDELLÍN","2021Q4"
"Decil 7",14.3312101910828,0.00434463720382628,0.000179569351235364,"CoRD","MEDELLÍN","2021Q4"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2021Q4"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2021Q4"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2021Q4"
"Decil 1",31.5112540192926,0.188849817360019,0.150939229515058,"CoCA","MEDELLÍN","2022Q1"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2022Q1"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2022Q1"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2022Q1"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2022Q1"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2022Q1"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2022Q1"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2022Q1"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2022Q1"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2022Q1"
"Decil 1",56.9131832797428,0.383592844386286,0.286582522843055,"CoNA","MEDELLÍN","2022Q1"
"Decil 2",29.903536977492,0.0469794257625649,0.00957692329916732,"CoNA","MEDELLÍN","2022Q1"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2022Q1"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2022Q1"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2022Q1"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2022Q1"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2022Q1"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2022Q1"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2022Q1"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2022Q1"
"Decil 1",56.9131832797428,0.506097253536512,0.453280800712425,"CoRD","MEDELLÍN","2022Q1"
"Decil 2",50.8038585209003,0.345273737281863,0.235801056651823,"CoRD","MEDELLÍN","2022Q1"
"Decil 3",53.6977491961415,0.308592083141534,0.177877288243375,"CoRD","MEDELLÍN","2022Q1"
"Decil 4",49.8392282958199,0.222739835120764,0.100434742195766,"CoRD","MEDELLÍN","2022Q1"
"Decil 5",47.0967741935484,0.14666081192992,0.0464969578387928,"CoRD","MEDELLÍN","2022Q1"
"Decil 6",61.6129032258064,0.0979487816547475,0.0169603457157343,"CoRD","MEDELLÍN","2022Q1"
"Decil 7",37.4193548387097,0.0317985915897852,0.00333920664352693,"CoRD","MEDELLÍN","2022Q1"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2022Q1"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2022Q1"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2022Q1"
"Decil 1",21.2903225806452,0.105681098688245,0.0748487044417797,"CoCA","MEDELLÍN","2022Q2"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2022Q2"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2022Q2"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2022Q2"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2022Q2"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2022Q2"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2022Q2"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2022Q2"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2022Q2"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2022Q2"
"Decil 1",54.5161290322581,0.287869265348688,0.183849240800592,"CoNA","MEDELLÍN","2022Q2"
"Decil 2",18.3870967741935,0.0139507246770945,0.00164077792289255,"CoNA","MEDELLÍN","2022Q2"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2022Q2"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2022Q2"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2022Q2"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2022Q2"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2022Q2"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2022Q2"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2022Q2"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2022Q2"
"Decil 1",54.5161290322581,0.458209361351131,0.388762694473994,"CoRD","MEDELLÍN","2022Q2"
"Decil 2",50,0.321914677763919,0.208099157166158,"CoRD","MEDELLÍN","2022Q2"
"Decil 3",46.7741935483871,0.257157549124617,0.142054127178813,"CoRD","MEDELLÍN","2022Q2"
"Decil 4",48.7096774193548,0.200657630318933,0.0835773069668805,"CoRD","MEDELLÍN","2022Q2"
"Decil 5",50.3225806451613,0.141833392259876,0.0408178147779695,"CoRD","MEDELLÍN","2022Q2"
"Decil 6",54.1935483870968,0.0627825141296668,0.00894249165260397,"CoRD","MEDELLÍN","2022Q2"
"Decil 7",27.0967741935484,0.0121660579303552,0.000757162986272808,"CoRD","MEDELLÍN","2022Q2"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2022Q2"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2022Q2"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2022Q2"
"Decil 1",26.3843648208469,0.11676457604877,0.0791617217832897,"CoCA","MEDELLÍN","2022Q3"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2022Q3"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2022Q3"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2022Q3"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2022Q3"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2022Q3"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2022Q3"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2022Q3"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2022Q3"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2022Q3"
"Decil 1",57.9804560260586,0.321954994342859,0.207266064916619,"CoNA","MEDELLÍN","2022Q3"
"Decil 2",31.9218241042345,0.0346771529155158,0.0053120453057245,"CoNA","MEDELLÍN","2022Q3"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2022Q3"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2022Q3"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2022Q3"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2022Q3"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2022Q3"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2022Q3"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2022Q3"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2022Q3"
"Decil 1",57.9804560260586,0.489684276340187,0.417051822060794,"CoRD","MEDELLÍN","2022Q3"
"Decil 2",53.7459283387622,0.354746493793405,0.235062642309434,"CoRD","MEDELLÍN","2022Q3"
"Decil 3",51.7915309446254,0.286938077109554,0.159668049542288,"CoRD","MEDELLÍN","2022Q3"
"Decil 4",49.185667752443,0.208850679668561,0.0895030111821714,"CoRD","MEDELLÍN","2022Q3"
"Decil 5",54.071661237785,0.161244386822503,0.0490014970596872,"CoRD","MEDELLÍN","2022Q3"
"Decil 6",50.3267973856209,0.0747399505324405,0.0122541834987089,"CoRD","MEDELLÍN","2022Q3"
"Decil 7",36.6013071895425,0.0270153518649056,0.00261624627259648,"CoRD","MEDELLÍN","2022Q3"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2022Q3"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2022Q3"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2022Q3"
"Decil 1",22.3728813559322,0.0897002470573079,0.0618657956444821,"CoCA","MEDELLÍN","2022Q4"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2022Q4"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2022Q4"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2022Q4"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2022Q4"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2022Q4"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2022Q4"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2022Q4"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2022Q4"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2022Q4"
"Decil 1",49.4915254237288,0.252907329533656,0.156382090801463,"CoNA","MEDELLÍN","2022Q4"
"Decil 2",25.7627118644068,0.0220407136234731,0.00245589276054961,"CoNA","MEDELLÍN","2022Q4"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2022Q4"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2022Q4"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2022Q4"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2022Q4"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2022Q4"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2022Q4"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2022Q4"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2022Q4"
"Decil 1",49.4915254237288,0.41049071376443,0.343770913012582,"CoRD","MEDELLÍN","2022Q4"
"Decil 2",57.2881355932203,0.368722560216711,0.238146760627066,"CoRD","MEDELLÍN","2022Q4"
"Decil 3",48.8135593220339,0.273720482682557,0.154078576676885,"CoRD","MEDELLÍN","2022Q4"
"Decil 4",44.4067796610169,0.191722446368299,0.0834236383212834,"CoRD","MEDELLÍN","2022Q4"
"Decil 5",52.2033898305085,0.169437851883266,0.0556745635184472,"CoRD","MEDELLÍN","2022Q4"
"Decil 6",55.5932203389831,0.0977690434694463,0.0185404508128725,"CoRD","MEDELLÍN","2022Q4"
"Decil 7",42.7118644067797,0.0390072041813929,0.00437835982204584,"CoRD","MEDELLÍN","2022Q4"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2022Q4"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2022Q4"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2022Q4"
"Decil 1",39.5424836601307,0.201323055144436,0.150262055132879,"CoCA","MEDELLÍN","2023Q1"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2023Q1"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2023Q1"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2023Q1"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2023Q1"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2023Q1"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2023Q1"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2023Q1"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2023Q1"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2023Q1"
"Decil 1",55.2287581699346,0.378576559346834,0.281653161797708,"CoNA","MEDELLÍN","2023Q1"
"Decil 2",45.0980392156863,0.0737362251117295,0.0166015558228801,"CoNA","MEDELLÍN","2023Q1"
"Decil 3",12.7868852459016,0.00371161110367068,0.000124801176062205,"CoNA","MEDELLÍN","2023Q1"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2023Q1"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2023Q1"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2023Q1"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2023Q1"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2023Q1"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2023Q1"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2023Q1"
"Decil 1",55.2287581699346,0.490303035670545,0.438095438224979,"CoRD","MEDELLÍN","2023Q1"
"Decil 2",49.0196078431373,0.341477136667326,0.238592104771143,"CoRD","MEDELLÍN","2023Q1"
"Decil 3",52.4590163934426,0.319650387268942,0.195384364188639,"CoRD","MEDELLÍN","2023Q1"
"Decil 4",45.5737704918033,0.220583460036191,0.107442759245083,"CoRD","MEDELLÍN","2023Q1"
"Decil 5",51.8032786885246,0.18797374962706,0.0690776172340356,"CoRD","MEDELLÍN","2023Q1"
"Decil 6",53.1147540983606,0.10596798581414,0.0224553739951317,"CoRD","MEDELLÍN","2023Q1"
"Decil 7",46.5573770491803,0.0504291319000384,0.00670494035992169,"CoRD","MEDELLÍN","2023Q1"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2023Q1"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2023Q1"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2023Q1"
"Decil 1",28.4745762711864,0.159015117491373,0.120406456675485,"CoCA","MEDELLÍN","2023Q2"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2023Q2"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2023Q2"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2023Q2"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2023Q2"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2023Q2"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2023Q2"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2023Q2"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2023Q2"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2023Q2"
"Decil 1",53.8983050847458,0.328492932929346,0.230669234096494,"CoNA","MEDELLÍN","2023Q2"
"Decil 2",32.8813559322034,0.0406998326231316,0.00677006197239443,"CoNA","MEDELLÍN","2023Q2"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2023Q2"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2023Q2"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2023Q2"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2023Q2"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2023Q2"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2023Q2"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2023Q2"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2023Q2"
"Decil 1",53.8983050847458,0.462107970166786,0.400260925859445,"CoRD","MEDELLÍN","2023Q2"
"Decil 2",50.1694915254237,0.329554218788878,0.217244869223308,"CoRD","MEDELLÍN","2023Q2"
"Decil 3",43.3898305084746,0.239365405393645,0.132668035341823,"CoRD","MEDELLÍN","2023Q2"
"Decil 4",49.8305084745763,0.207604423428901,0.08722473116891,"CoRD","MEDELLÍN","2023Q2"
"Decil 5",51.1864406779661,0.148147659464671,0.0440550623416472,"CoRD","MEDELLÍN","2023Q2"
"Decil 6",54.5762711864407,0.0667302404294559,0.00974746760653404,"CoRD","MEDELLÍN","2023Q2"
"Decil 7",32.2033898305085,0.0178596156415669,0.00131110809878905,"CoRD","MEDELLÍN","2023Q2"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2023Q2"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2023Q2"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2023Q2"
"Decil 1",15.5115511551155,0.0860095697497723,0.0659989523283903,"CoCA","MEDELLÍN","2023Q3"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2023Q3"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2023Q3"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2023Q3"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2023Q3"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2023Q3"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2023Q3"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2023Q3"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2023Q3"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2023Q3"
"Decil 1",48.5148514851485,0.215364326379661,0.132736712525151,"CoNA","MEDELLÍN","2023Q3"
"Decil 2",11.8811881188119,0.00489158826598138,0.00030990359130661,"CoNA","MEDELLÍN","2023Q3"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2023Q3"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2023Q3"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2023Q3"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2023Q3"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2023Q3"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2023Q3"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2023Q3"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2023Q3"
"Decil 1",48.5148514851485,0.384681107964708,0.310168788038393,"CoRD","MEDELLÍN","2023Q3"
"Decil 2",49.5049504950495,0.292697865588764,0.173935913030708,"CoRD","MEDELLÍN","2023Q3"
"Decil 3",51.4851485148515,0.25216863307,0.124270687664172,"CoRD","MEDELLÍN","2023Q3"
"Decil 4",50.8250825082508,0.17514647047035,0.0614614611843062,"CoRD","MEDELLÍN","2023Q3"
"Decil 5",53.1353135313531,0.105133111159838,0.0221579757113898,"CoRD","MEDELLÍN","2023Q3"
"Decil 6",34.983498349835,0.0196756687180694,0.00144989325001987,"CoRD","MEDELLÍN","2023Q3"
"Decil 7",3.63036303630363,0.000259162331442255,2.47888657976074e-06,"CoRD","MEDELLÍN","2023Q3"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2023Q3"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2023Q3"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2023Q3"
"Decil 1",24.2424242424242,0.137475317498913,0.110180613874484,"CoCA","MEDELLÍN","2023Q4"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2023Q4"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2023Q4"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2023Q4"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2023Q4"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2023Q4"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2023Q4"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2023Q4"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2023Q4"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2023Q4"
"Decil 1",56.2289562289562,0.300197345739711,0.203221478134645,"CoNA","MEDELLÍN","2023Q4"
"Decil 2",18.5185185185185,0.0138773364255958,0.00150104707977209,"CoNA","MEDELLÍN","2023Q4"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2023Q4"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2023Q4"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2023Q4"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2023Q4"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2023Q4"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2023Q4"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2023Q4"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2023Q4"
