decile_groups,food_per_capita_avg,threshold_1,threshold_2,threshold_3,ratio_1,ratio_2,ratio_3,ciudad,fecha,year,mes
Decil 4,324366.6743698537,64664.6560095979,154033.843035982,243462.206353249,0.1993566575087338,0.47487567375786416,0.7505771264147971,BOGOTÁ D.C.,2024-08-01,2024,08
Decil 5,404214.38395055867,64664.6560095979,154033.843035982,243462.206353249,0.1599761378543801,0.38106967280714726,0.6023096060407093,BOGOTÁ D.C.,2024-08-01,2024,08
Decil 6,498899.201619786,64664.6560095979,154033.843035982,243462.206353249,0.12961467125954476,0.30874742339911,0.48799878926002566,BOGOTÁ D.C.,2024-08-01,2024,08
Decil 7,561471.2862840903,64664.6560095979,154033.843035982,243462.206353249,0.1151700141917484,0.27433966223883577,0.4336147053298524,BOGOTÁ D.C.,2024-08-01,2024,08
Decil 8,724713.4786454074,64664.6560095979,154033.843035982,243462.206353249,0.08922789200839115,0.21254447112518615,0.3359427049822704,BOGOTÁ D.C.,2024-08-01,2024,08
Decil 9,910366.5774064898,64664.6560095979,154033.843035982,243462.206353249,0.07103144778647157,0.16919980023300438,0.26743315538542684,BOGOTÁ D.C.,2024-08-01,2024,08
Decil 10,2342100.1295528454,64664.6560095979,154033.843035982,243462.206353249,0.027609688925615532,0.06576740297836463,0.10395038336799499,BOGOTÁ D.C.,2024-08-01,2024,08
Decil 1,119927.3875046741,64398.283229919,153738.759573721,241158.701253262,0.5369772874224339,1.2819320321451104,2.0108726311065768,BOGOTÁ D.C.,2024-09-01,2024,09
Decil 2,231989.807540113,64398.283229919,153738.759573721,241158.701253262,0.2775910024356738,0.662696181370547,1.03952282994831,BOGOTÁ D.C.,2024-09-01,2024,09
Decil 3,297717.1646898311,64398.283229919,153738.759573721,241158.701253262,0.2163069210235516,0.5163919914859116,0.8100261921562599,BOGOTÁ D.C.,2024-09-01,2024,09
Decil 4,370639.28756405174,64398.283229919,153738.759573721,241158.701253262,0.17374920951624714,0.41479347908349506,0.6506560673538591,BOGOTÁ D.C.,2024-09-01,2024,09
Decil 5,447523.20856573625,64398.283229919,153738.759573721,241158.701253262,0.1438993151579972,0.3435324841954838,0.5388741782267554,BOGOTÁ D.C.,2024-09-01,2024,09
Decil 6,533957.2053412432,64398.283229919,153738.759573721,241158.701253262,0.12060570132912267,0.2879233729517127,0.4516442494659127,BOGOTÁ D.C.,2024-09-01,2024,09
Decil 7,591233.5031380339,64398.283229919,153738.759573721,241158.701253262,0.10892191137362539,0.26003052729207055,0.4078907909874641,BOGOTÁ D.C.,2024-09-01,2024,09
Decil 8,763089.2869224541,64398.283229919,153738.759573721,241158.701253262,0.08439154412668777,0.20146890043988272,0.31602946783050406,BOGOTÁ D.C.,2024-09-01,2024,09
Decil 9,909186.2418554375,64398.283229919,153738.759573721,241158.701253262,0.07083068381951875,0.16909490321804252,0.2652467560014032,BOGOTÁ D.C.,2024-09-01,2024,09
Decil 10,2399663.4588215654,64398.283229919,153738.759573721,241158.701253262,0.026836381157191065,0.06406680028757847,0.10049688441382151,BOGOTÁ D.C.,2024-09-01,2024,09
Decil 1,119389.84971954585,64302.3890292075,153202.499457641,238879.061778076,0.5385917578442204,1.2832120973225376,2.0008322511437755,BOGOTÁ D.C.,2024-10-01,2024,10
Decil 2,230309.13133113587,64302.3890292075,153202.499457641,238879.061778076,0.2792003454554924,0.6652037571075208,1.037210554342365,BOGOTÁ D.C.,2024-10-01,2024,10
Decil 3,282296.47557870636,64302.3890292075,153202.499457641,238879.061778076,0.22778318042188775,0.5427007161303614,0.8461992353548697,BOGOTÁ D.C.,2024-10-01,2024,10
Decil 4,349215.0699948891,64302.3890292075,153202.499457641,238879.061778076,0.1841340610820392,0.4387052925862655,0.6840456850317831,BOGOTÁ D.C.,2024-10-01,2024,10
Decil 5,412716.4406536658,64302.3890292075,153202.499457641,238879.061778076,0.1558028290013466,0.37120522559023056,0.5787970583380109,BOGOTÁ D.C.,2024-10-01,2024,10
Decil 6,508345.1459285079,64302.3890292075,153202.499457641,238879.061778076,0.12649356356448968,0.30137496282729714,0.4699151033334962,BOGOTÁ D.C.,2024-10-01,2024,10
Decil 7,577743.5794399802,64302.3890292075,153202.499457641,238879.061778076,0.11129918413206295,0.2651738676285137,0.4134690029954583,BOGOTÁ D.C.,2024-10-01,2024,10
Decil 8,778618.4421749476,64302.3890292075,153202.499457641,238879.061778076,0.08258523757745699,0.19676197115199845,0.3067986177039489,BOGOTÁ D.C.,2024-10-01,2024,10
Decil 9,956641.0822287885,64302.3890292075,153202.499457641,238879.061778076,0.06721683839815386,0.16014626833786905,0.24970604567967541,BOGOTÁ D.C.,2024-10-01,2024,10
Decil 10,2384495.8968001115,64302.3890292075,153202.499457641,238879.061778076,0.02696686923030502,0.06424942884709176,0.10018011022734037,BOGOTÁ D.C.,2024-10-01,2024,10
Decil 1,126897.40205116039,63924.1396819513,152001.783653968,237570.341567407,0.5037466382186409,1.1978321163161911,1.8721450378600135,BOGOTÁ D.C.,2024-11-01,2024,11
Decil 2,234438.46857641794,63924.1396819513,152001.783653968,237570.341567407,0.272669157370453,0.6483653667291436,1.0133590404766195,BOGOTÁ D.C.,2024-11-01,2024,11
Decil 3,284764.60605411255,63924.1396819513,152001.783653968,237570.341567407,0.22448063531394097,0.5337804643639027,0.8342692052194948,BOGOTÁ D.C.,2024-11-01,2024,11
Decil 4,364232.59347286716,63924.1396819513,152001.783653968,237570.341567407,0.1755036227605293,0.41732065273090696,0.6522489909599603,BOGOTÁ D.C.,2024-11-01,2024,11
Decil 5,454880.0327699364,63924.1396819513,152001.783653968,237570.341567407,0.140529667333809,0.33415795968966083,0.5222703228382028,BOGOTÁ D.C.,2024-11-01,2024,11
Decil 6,565753.8879971601,63924.1396819513,152001.783653968,237570.341567407,0.1129893069020715,0.2686712135414101,0.4199181775107828,BOGOTÁ D.C.,2024-11-01,2024,11
Decil 7,667015.7423741855,63924.1396819513,152001.783653968,237570.341567407,0.09583602847875643,0.227883352667106,0.35616901742348045,BOGOTÁ D.C.,2024-11-01,2024,11
Decil 8,900507.8685076797,63924.1396819513,152001.783653968,237570.341567407,0.07098676415552736,0.1687956196383549,0.2638181740278497,BOGOTÁ D.C.,2024-11-01,2024,11
Decil 9,1113138.797741713,63924.1396819513,152001.783653968,237570.341567407,0.05742692628415952,0.1365524083450712,0.21342382643510338,BOGOTÁ D.C.,2024-11-01,2024,11
Decil 10,2722304.9429658013,63924.1396819513,152001.783653968,237570.341567407,0.0234816234849537,0.05583569322265949,0.08726808588481906,BOGOTÁ D.C.,2024-11-01,2024,11
Decil 1,92797.57087354353,64249.1144732137,151798.270243606,238800.845263434,0.6923577187248448,1.635800041042707,2.5733523304058363,BOGOTÁ D.C.,2024-12-01,2024,12
Decil 2,188443.77412837613,64249.1144732137,151798.270243606,238800.845263434,0.34094580609197733,0.8055361390724132,1.2672259742619696,BOGOTÁ D.C.,2024-12-01,2024,12
Decil 3,241565.00844008345,64249.1144732137,151798.270243606,238800.845263434,0.2659702863759332,0.6283951107979171,0.9885572699684481,BOGOTÁ D.C.,2024-12-01,2024,12
Decil 4,296065.48645312793,64249.1144732137,151798.270243606,238800.845263434,0.21700980834652406,0.5127185612283051,0.8065811659584986,BOGOTÁ D.C.,2024-12-01,2024,12
Decil 5,372491.6217616003,64249.1144732137,151798.270243606,238800.845263434,0.17248472373516635,0.40752130081669047,0.6410905140203925,BOGOTÁ D.C.,2024-12-01,2024,12
Decil 6,472628.93740057515,64249.1144732137,151798.270243606,238800.845263434,0.13593986611691442,0.3211785361228313,0.5052607370526683,BOGOTÁ D.C.,2024-12-01,2024,12
Decil 7,561489.6862085289,64249.1144732137,151798.270243606,238800.845263434,0.11442617033102997,0.27034916931177677,0.4252987207582419,BOGOTÁ D.C.,2024-12-01,2024,12
Decil 8,791136.1159563792,64249.1144732137,151798.270243606,238800.845263434,0.0812112014321897,0.19187377138016498,0.3018454605308408,BOGOTÁ D.C.,2024-12-01,2024,12
Decil 9,1024607.2958269273,64249.1144732137,151798.270243606,238800.845263434,0.0627060872344856,0.14815263453799102,0.2330657279486826,BOGOTÁ D.C.,2024-12-01,2024,12
Decil 10,2576923.2835931648,64249.1144732137,151798.270243606,238800.845263434,0.024932490184041162,0.058906786713473366,0.09266897729701098,BOGOTÁ D.C.,2024-12-01,2024,12
Decil 1,45977.338330182894,49275.4125054797,88361.2137981826,125849.17275313,1.0717326033884764,1.9218427383425938,2.737200049497284,CALI,2019-01-01,2019,01
Decil 2,98413.86010502913,49275.4125054797,88361.2137981826,125849.17275313,0.5006958618724238,0.8978533481349257,1.2787748861676738,CALI,2019-01-01,2019,01
Decil 3,126135.45841935395,49275.4125054797,88361.2137981826,125849.17275313,0.39065472249410704,0.7005263619403047,0.9977303315831132,CALI,2019-01-01,2019,01
Decil 4,156463.00828310492,49275.4125054797,88361.2137981826,125849.17275313,0.31493330625677685,0.5647418822364797,0.8043381891610949,CALI,2019-01-01,2019,01
Decil 5,194385.71857927265,49275.4125054797,88361.2137981826,125849.17275313,0.25349296679624456,0.4545663870987925,0.6474198499402996,CALI,2019-01-01,2019,01
Decil 6,230161.52160393863,49275.4125054797,88361.2137981826,125849.17275313,0.21409057501050371,0.3839095830719887,0.5467863258641944,CALI,2019-01-01,2019,01
Decil 7,256662.22969656004,49275.4125054797,88361.2137981826,125849.17275313,0.19198544547725527,0.344270420710706,0.49032992856765756,CALI,2019-01-01,2019,01
Decil 8,325504.8875635643,49275.4125054797,88361.2137981826,125849.17275313,0.1513814827000324,0.27145894631436984,0.3866275978069739,CALI,2019-01-01,2019,01
Decil 9,370324.56831099675,49275.4125054797,88361.2137981826,125849.17275313,0.13306006871274725,0.2386047844494543,0.33983479229345237,CALI,2019-01-01,2019,01
Decil 10,846466.146757796,49275.4125054797,88361.2137981826,125849.17275313,0.05821309297981782,0.10438836111359084,0.14867596682415216,CALI,2019-01-01,2019,01
Decil 1,48014.30966773086,49374.458560792,88788.2955663988,126908.748623501,1.028327990186127,1.8492048762302846,2.6431442938935557,CALI,2019-02-01,2019,02
Decil 2,103555.04166643294,49374.458560792,88788.2955663988,126908.748623501,0.47679434787767155,0.857401958780528,1.2255197485439098,CALI,2019-02-01,2019,02
Decil 3,125625.11301171471,49374.458560792,88788.2955663988,126908.748623501,0.39303016233854265,0.7067718662121256,1.0102179857276354,CALI,2019-02-01,2019,02
Decil 4,159523.905108627,49374.458560792,88788.2955663988,126908.748623501,0.30951134582099604,0.5565830118435157,0.7955469027484197,CALI,2019-02-01,2019,02
Decil 5,190785.4429402696,49374.458560792,88788.2955663988,126908.748623501,0.25879573304893067,0.4653829673692469,0.6651909425984515,CALI,2019-02-01,2019,02
Decil 6,229108.35841635082,49374.458560792,88788.2955663988,126908.748623501,0.21550701555403526,0.3875384389296127,0.5539245687094229,CALI,2019-02-01,2019,02
Decil 7,273301.1481195898,49374.458560792,88788.2955663988,126908.748623501,0.18065953582890537,0.32487348178847475,0.4643549780038571,CALI,2019-02-01,2019,02
Decil 8,336737.73179269134,49374.458560792,88788.2955663988,126908.748623501,0.1466258571557666,0.26367195352215617,0.3768771261476302,CALI,2019-02-01,2019,02
Decil 9,383339.6055445098,49374.458560792,88788.2955663988,126908.748623501,0.12880082789947753,0.23161785080954683,0.3310608838427616,CALI,2019-02-01,2019,02
Decil 10,783027.7034116556,49374.458560792,88788.2955663988,126908.748623501,0.06305582592501803,0.113391001594896,0.16207440435448062,CALI,2019-02-01,2019,02
Decil 1,49464.10437374277,49275.4125054797,88919.1399148179,126826.921162243,0.9961852767647961,1.797649852162677,2.5640193584414126,CALI,2019-03-01,2019,03
Decil 2,114383.39927979482,49275.4125054797,88919.1399148179,126826.921162243,0.43079164298087025,0.7773780152949604,1.1087878307586394,CALI,2019-03-01,2019,03
Decil 3,142921.79260901685,49275.4125054797,88919.1399148179,126826.921162243,0.3447718616312047,0.622152425404214,0.8873868627522488,CALI,2019-03-01,2019,03
Decil 4,175337.05916661583,49275.4125054797,88919.1399148179,126826.921162243,0.28103250242525873,0.5071326069768376,0.7233320882935788,CALI,2019-03-01,2019,03
Decil 5,202573.89701422007,49275.4125054797,88919.1399148179,126826.921162243,0.24324660398876916,0.43894668180558355,0.6260773131759426,CALI,2019-03-01,2019,03
Decil 6,237780.597845236,49275.4125054797,88919.1399148179,126826.921162243,0.20723058547254358,0.3739545645044286,0.5333779219648135,CALI,2019-03-01,2019,03
Decil 7,261491.64843650677,49275.4125054797,88919.1399148179,126826.921162243,0.18843971805640417,0.34004581196561046,0.48501327641076863,CALI,2019-03-01,2019,03
Decil 8,322463.52347990114,49275.4125054797,88919.1399148179,126826.921162243,0.1528092603272413,0.2757494520782911,0.39330625614201603,CALI,2019-03-01,2019,03
Decil 9,356325.1466112722,49275.4125054797,88919.1399148179,126826.921162243,0.13828777725652913,0.2495449472496056,0.3559303135588211,CALI,2019-03-01,2019,03
Decil 10,801199.529723773,49275.4125054797,88919.1399148179,126826.921162243,0.06150204871247019,0.11098251635953191,0.15829630005645248,CALI,2019-03-01,2019,03
Decil 1,45703.99905624692,49102.081908722,88697.5286413143,127365.106041273,1.0743497926361572,1.94069513549911,2.786738768406842,CALI,2019-04-01,2019,04
Decil 2,105547.51919501463,49102.081908722,88697.5286413143,127365.106041273,0.465213036584959,0.8403563562439826,1.2067086655627326,CALI,2019-04-01,2019,04
Decil 3,131504.82556763224,49102.081908722,88697.5286413143,127365.106041273,0.3733861605213039,0.6744811702419059,0.968520398331465,CALI,2019-04-01,2019,04
Decil 4,162049.93583630794,49102.081908722,88697.5286413143,127365.106041273,0.30300587072321744,0.5473468914601154,0.7859620886856059,CALI,2019-04-01,2019,04
Decil 5,184937.11461381018,49102.081908722,88697.5286413143,127365.106041273,0.26550691034224294,0.4796091299820183,0.6886941342587705,CALI,2019-04-01,2019,04
Decil 6,221538.6883630903,49102.081908722,88697.5286413143,127365.106041273,0.22164111501936068,0.40037037908224726,0.5749113483624506,CALI,2019-04-01,2019,04
Decil 7,246481.9693052592,49102.081908722,88697.5286413143,127365.106041273,0.19921165855304737,0.3598540245816746,0.5167319394609989,CALI,2019-04-01,2019,04
Decil 8,308242.13399188814,49102.081908722,88697.5286413143,127365.106041273,0.15929711254209716,0.2877527724475477,0.4131982360484982,CALI,2019-04-01,2019,04
Decil 9,358578.37334985443,49102.081908722,88697.5286413143,127365.106041273,0.1369354248835708,0.24735883486976143,0.3551946115752123,CALI,2019-04-01,2019,04
Decil 10,887477.2352412522,49102.081908722,88697.5286413143,127365.106041273,0.05532770865426657,0.09994344093480069,0.14351365982548275,CALI,2019-04-01,2019,04
Decil 1,56517.0336692911,49706.2628460183,89100.0037015647,127574.728720562,0.8794917146019028,1.5765159265599915,2.2572792738391816,CALI,2019-05-01,2019,05
Decil 2,102677.03569108866,49706.2628460183,89100.0037015647,127574.728720562,0.48410301788964,0.8677695367991393,1.2424855067337535,CALI,2019-05-01,2019,05
Decil 3,128806.17945782663,49706.2628460183,89100.0037015647,127574.728720562,0.3858996754289493,0.691737027498262,0.9904395057562605,CALI,2019-05-01,2019,05
Decil 4,161652.77425931694,49706.2628460183,89100.0037015647,127574.728720562,0.3074878428395017,0.551181407865194,0.7891898503140546,CALI,2019-05-01,2019,05
Decil 5,198221.43843689715,49706.2628460183,89100.0037015647,127574.728720562,0.250761286155443,0.44949731171449075,0.6435970282859934,CALI,2019-05-01,2019,05
Decil 6,238105.84701376452,49706.2628460183,89100.0037015647,127574.728720562,0.20875700227195537,0.374203341996948,0.53578998718661075,CALI,2019-05-01,2019,05
Decil 7,267411.17698704684,49706.2628460183,89100.0037015647,127574.728720562,0.1858795260769,0.3331947628572033,0.4770732852604048,CALI,2019-05-01,2019,05
Decil 8,344051.0001077724,49706.2628460183,89100.0037015647,127574.728720562,0.14447353104757155,0.2589732442970796,0.3708017958982819,CALI,2019-05-01,2019,05
Decil 9,391078.670523963,49706.2628460183,89100.0037015647,127574.728720562,0.12710041889889412,0.22783140686805922,0.32621244352098966,CALI,2019-05-01,2019,05
Decil 10,901356.9723279418,49706.2628460183,89100.0037015647,127574.728720562,0.05514603466997269,0.09885096186857623,0.14153629764584139,CALI,2019-05-01,2019,05
Decil 1,54668.06330999141,49552.7414603127,90794.2090321392,129809.834200227,0.9064294299091475,1.6608272460155944,2.3745094730016216,CALI,2019-06-01,2019,06
Decil 2,112138.04686050308,49552.7414603127,90794.2090321392,129809.834200227,0.44189053445843474,0.8096646194050885,1.157589576726864,CALI,2019-06-01,2019,06
Decil 3,140624.02192990237,49552.7414603127,90794.2090321392,129809.834200227,0.3523775012281581,0.6456521992906581,0.923098574615751,CALI,2019-06-01,2019,06
Decil 4,178329.71621186179,49552.7414603127,90794.2090321392,129809.834200227,0.27787147601043877,0.5091367325694198,0.7279203766915014,CALI,2019-06-01,2019,06
Decil 5,210797.8503331554,49552.7414603127,90794.2090321392,129809.834200227,0.2350723282139599,0.4307169588714663,0.6158024571648576,CALI,2019-06-01,2019,06
Decil 6,246725.27765105918,49552.7414603127,90794.2090321392,129809.834200227,0.20084176997216555,0.3679971906265253,0.5261310694878033,CALI,2019-06-01,2019,06
Decil 7,262309.55227679963,49552.7414603127,90794.2090321392,129809.834200227,0.1889094050529378,0.3461338264049549,0.4948726917243426,CALI,2019-06-01,2019,06
Decil 8,337262.18460758263,49552.7414603127,90794.2090321392,129809.834200227,0.14692646766185544,0.26920957396330014,0.3848929412328443,CALI,2019-06-01,2019,06
Decil 9,382451.34049334377,49552.7414603127,90794.2090321392,129809.834200227,0.12956613355411975,0.23740068191425098,0.33941529406794224,CALI,2019-06-01,2019,06
Decil 10,903904.1539242488,49552.7414603127,90794.2090321392,129809.834200227,0.05482079183415883,0.10044672174362877,0.14361017552211144,CALI,2019-06-01,2019,06
Decil 1,60264.22984540083,49087.2250004329,92210.5118840821,132145.793306252,0.8145333496563233,1.530103547670564,2.1927732859982267,CALI,2019-07-01,2019,07
Decil 2,116311.3416781599,49087.2250004329,92210.5118840821,132145.793306252,0.42203300462529314,0.792790372406105,1.1361385003356501,CALI,2019-07-01,2019,07
Decil 3,142326.75022612239,49087.2250004329,92210.5118840821,132145.793306252,0.34489106877270304,0.6478789949013952,0.9284677202023137,CALI,2019-07-01,2019,07
Decil 4,178349.10753329078,49087.2250004329,92210.5118840821,132145.793306252,0.27523112214772505,0.5170225585057666,0.7409389098377492,CALI,2019-07-01,2019,07
Decil 5,205013.3581720565,49087.2250004329,92210.5118840821,132145.793306252,0.2394342760789113,0.4497780666891708,0.644571624427269,CALI,2019-07-01,2019,07
Decil 6,245357.2346592452,49087.2250004329,92210.5118840821,132145.793306252,0.20006430651456344,0.3758214507599299,0.538585273386283,CALI,2019-07-01,2019,07
Decil 7,275795.77351057075,49087.2250004329,92210.5118840821,132145.793306252,0.17798396391506513,0.33434345534141346,0.4791436490276276,CALI,2019-07-01,2019,07
