Demo_Group,cost_day,Cost_1000kcal,Sex,ciudad,fecha,escenario,person,per_capita
31 a 50 años,11637.42729483016,4765.700079300127,0,CALI,2025-04-01,price_serving_from_precio_100g,1,11637.42729483016
4 a 8 años,6208.369301969693,4674.5522060641515,0,CALI,2025-04-01,price_serving_from_precio_100g,NA,6208.369301969693
51 a 70 años,9460.028593987572,4765.700079300128,0,CALI,2025-04-01,price_serving_from_precio_100g,NA,9460.028593987572
9 a 13 años,8445.055474505149,4745.886917158019,0,CALI,2025-04-01,price_serving_from_precio_100g,NA,8445.055474505149
> 70 años,6867.819151079857,4690.243623126906,1,CALI,2025-05-01,price_serving_from_precio_100g,NA,6867.819151079857
1 a 3 años,4708.30316698879,4429.697410581176,1,CALI,2025-05-01,price_serving_from_precio_100g,NA,4708.30316698879
14 a 18 años,8973.279186632615,4736.465603824077,1,CALI,2025-05-01,price_serving_from_precio_100g,NA,8973.279186632615
19 a 30 años,8628.812933383233,4736.465603824077,1,CALI,2025-05-01,price_serving_from_precio_100g,NA,8628.812933383233
31 a 50 años,8138.974053002947,4736.465603824075,1,CALI,2025-05-01,price_serving_from_precio_100g,2,8138.974053002947
4 a 8 años,5730.852124379886,4707.75030133495,1,CALI,2025-05-01,price_serving_from_precio_100g,NA,5730.852124379886
51 a 70 años,7394.505406029977,4736.465603824077,1,CALI,2025-05-01,price_serving_from_precio_100g,NA,7394.505406029977
9 a 13 años,7680.248910367344,4781.723799938523,1,CALI,2025-05-01,price_serving_from_precio_100g,3,7680.248910367344
gestantes < 18 años,9840.61017929511,4508.024276987724,1,CALI,2025-05-01,price_serving_from_precio_100g,NA,9840.61017929511
gestantes 19 a 30 años,10950.618399535937,4743.3655055222625,1,CALI,2025-05-01,price_serving_from_precio_100g,NA,10950.618399535937
gestantes 31 a 50 años,10446.766052259518,4743.365505522262,1,CALI,2025-05-01,price_serving_from_precio_100g,NA,10446.766052259518
lactantes < 18 años,10175.469512000987,4584.738089158598,1,CALI,2025-05-01,price_serving_from_precio_100g,NA,10175.469512000987
lactantes 19 a 30 años,10996.304973439477,4703.653503909712,1,CALI,2025-05-01,price_serving_from_precio_100g,NA,10996.304973439477
lactantes 31 a 50 años,10496.333836677792,4703.653503909712,1,CALI,2025-05-01,price_serving_from_precio_100g,NA,10496.333836677792
> 70 años,8547.559159473307,4690.243623126902,0,CALI,2025-05-01,price_serving_from_precio_100g,NA,8547.559159473307
1 a 3 años,4881.291421038879,4637.987079664593,0,CALI,2025-05-01,price_serving_from_precio_100g,NA,4881.291421038879
14 a 18 años,11873.541412055898,4767.438006732218,0,CALI,2025-05-01,price_serving_from_precio_100g,NA,11873.541412055898
19 a 30 años,12378.978410195889,4802.133384003641,0,CALI,2025-05-01,price_serving_from_precio_100g,NA,12378.978410195889
31 a 50 años,11726.394272932524,4802.1333840036405,0,CALI,2025-05-01,price_serving_from_precio_100g,1,11726.394272932524
4 a 8 años,6252.460377751396,4707.7503013349515,0,CALI,2025-05-01,price_serving_from_precio_100g,NA,6252.460377751396
51 a 70 años,9532.349574857883,4802.133384003641,0,CALI,2025-05-01,price_serving_from_precio_100g,NA,9532.349574857883
9 a 13 años,8508.825317402274,4781.723799938523,0,CALI,2025-05-01,price_serving_from_precio_100g,NA,8508.825317402274
> 70 años,6882.701668780395,4700.4073493703445,1,CALI,2025-06-01,price_serving_from_precio_100g,NA,6882.701668780395
1 a 3 años,4705.571742510796,4427.127613457194,1,CALI,2025-06-01,price_serving_from_precio_100g,NA,4705.571742510796
14 a 18 años,8995.441357777217,4748.163708736364,1,CALI,2025-06-01,price_serving_from_precio_100g,NA,8995.441357777217
19 a 30 años,8650.124343072712,4748.163708736364,1,CALI,2025-06-01,price_serving_from_precio_100g,NA,8650.124343072712
31 a 50 años,8159.075660470242,4748.1637087363615,1,CALI,2025-06-01,price_serving_from_precio_100g,2,8159.075660470242
4 a 8 años,5741.633058364849,4716.606566357121,1,CALI,2025-06-01,price_serving_from_precio_100g,NA,5741.633058364849
51 a 70 años,7412.768327636411,4748.163708736363,1,CALI,2025-06-01,price_serving_from_precio_100g,NA,7412.768327636411
9 a 13 años,7696.554939204195,4791.875935251012,1,CALI,2025-06-01,price_serving_from_precio_100g,3,7696.554939204195
gestantes < 18 años,9828.820184135619,4502.623231378135,1,CALI,2025-06-01,price_serving_from_precio_100g,NA,9828.820184135619
gestantes 19 a 30 años,10934.325930465757,4736.308266107312,1,CALI,2025-06-01,price_serving_from_precio_100g,NA,10934.325930465757
gestantes 31 a 50 años,10431.223221107895,4736.308266107312,1,CALI,2025-06-01,price_serving_from_precio_100g,NA,10431.223221107895
lactantes < 18 años,10159.434647773774,4577.5132969570905,1,CALI,2025-06-01,price_serving_from_precio_100g,NA,10159.434647773774
lactantes 19 a 30 años,10980.284880429363,4696.800932359359,1,CALI,2025-06-01,price_serving_from_precio_100g,NA,10980.284880429363
lactantes 31 a 50 años,10481.042132352115,4696.800932359359,1,CALI,2025-06-01,price_serving_from_precio_100g,NA,10481.042132352115
> 70 años,8566.081662423498,4700.407349370341,0,CALI,2025-06-01,price_serving_from_precio_100g,NA,8566.081662423498
1 a 3 años,4889.226535816557,4645.52667454637,0,CALI,2025-06-01,price_serving_from_precio_100g,NA,4889.226535816557
14 a 18 años,11899.224560644458,4777.750247576329,0,CALI,2025-06-01,price_serving_from_precio_100g,NA,11899.224560644458
19 a 30 años,12402.464536709616,4811.244274131668,0,CALI,2025-06-01,price_serving_from_precio_100g,NA,12402.464536709616
31 a 50 años,11748.642278407446,4811.244274131668,0,CALI,2025-06-01,price_serving_from_precio_100g,1,11748.642278407446
4 a 8 años,6264.222566185708,4716.6065663571235,0,CALI,2025-06-01,price_serving_from_precio_100g,NA,6264.222566185708
51 a 70 años,9550.434909581774,4811.244274131669,0,CALI,2025-06-01,price_serving_from_precio_100g,NA,9550.434909581774
9 a 13 años,8526.890506774716,4791.875935251012,0,CALI,2025-06-01,price_serving_from_precio_100g,NA,8526.890506774716
> 70 años,1364.3276304152002,852.1753922692069,1,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,1364.3276304152002
1 a 3 años,939.1929316828663,821.821610135873,1,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,939.1929316828663
14 a 18 años,1780.9511415753711,863.0194898846897,1,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,1780.9511415753711
19 a 30 años,1712.583986804062,863.0194898846898,1,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,1712.583986804062
31 a 50 años,1615.364331084351,863.0194898846894,1,MEDELLIN,1999-01-01,price_serving_from_precio_100g,2,1615.364331084351
4 a 8 años,1142.156567681565,863.4587400021202,1,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,1142.156567681565
51 a 70 años,1467.6076125963423,863.0194898846896,1,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,1467.6076125963423
9 a 13 años,1524.6875793787167,866.6885812319483,1,MEDELLIN,1999-01-01,price_serving_from_precio_100g,3,1524.6875793787167
gestantes < 18 años,1960.9868248746852,835.3712613431089,1,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,1960.9868248746852
gestantes 19 a 30 años,2177.4015506925243,862.9017353624927,1,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,2177.4015506925243
gestantes 31 a 50 años,2077.2164431257925,862.9017353624928,1,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,2077.2164431257925
lactantes < 18 años,2026.057119812664,843.1170403100624,1,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,2026.057119812664
lactantes 19 a 30 años,2187.122070293785,856.565210167427,1,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,2187.122070293785
lactantes 31 a 50 años,2087.6797657776224,856.565210167427,1,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,2087.6797657776224
> 70 años,1698.0166305113526,852.1753922692063,0,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,1698.0166305113526
1 a 3 años,974.1819586031019,854.8762074455507,0,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,974.1819586031019
14 a 18 años,2350.971139562881,862.2596740600418,0,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,2350.971139562881
19 a 30 años,2451.2362758370705,864.9041431540771,0,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,2451.2362758370705
31 a 50 años,2322.0141496414017,864.904143154077,0,MEDELLIN,1999-01-01,price_serving_from_precio_100g,1,2322.0141496414017
4 a 8 años,1246.1128868144103,863.4587400021203,0,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,1246.1128868144103
51 a 70 años,1887.558108398217,864.9041431540771,0,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,1887.558108398217
9 a 13 años,1689.1770602687282,866.6885812319483,0,MEDELLIN,1999-01-01,price_serving_from_precio_100g,NA,1689.1770602687282
> 70 años,1421.0721429068483,967.5887312962188,1,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,1421.0721429068483
1 a 3 años,972.8271596749672,912.9477933898854,1,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,972.8271596749672
14 a 18 años,1851.5111372403924,975.0502106977227,1,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,1851.5111372403924
19 a 30 años,1780.435325262448,975.0502106977228,1,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,1780.435325262448
31 a 50 años,1679.3638971240564,975.0502106977223,1,MEDELLIN,1999-02-01,price_serving_from_precio_100g,2,1679.3638971240564
4 a 8 años,1186.5951987499361,972.2251928428966,1,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,1186.5951987499361
51 a 70 años,1525.7531643553589,975.0502106977226,1,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,1525.7531643553589
9 a 13 años,1588.1660415780786,986.3590846844787,1,MEDELLIN,1999-02-01,price_serving_from_precio_100g,3,1588.1660415780786
gestantes < 18 años,2030.08528390817,928.4518546234384,1,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,2030.08528390817
gestantes 19 a 30 años,2265.81975670742,980.2069298721032,1,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,2265.81975670742
gestantes 31 a 50 años,2161.5664112551945,980.2069298721032,1,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,2161.5664112551945
lactantes < 18 años,2102.362988770661,945.7775383906923,1,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,2102.362988770661
lactantes 19 a 30 años,2275.902609392306,972.0280852901982,1,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,2275.902609392306
lactantes 31 a 50 años,2172.423702839131,972.0280852901984,1,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,2172.423702839131
> 70 años,1768.6397885806168,967.588731296218,0,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,1768.6397885806168
1 a 3 años,1011.0772721227145,958.0084013108499,0,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,1011.0772721227145
14 a 18 años,2448.300311864239,980.9238327591293,0,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,2448.300311864239
19 a 30 años,2556.5108629742463,989.5022371211539,0,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,2556.5108629742463
31 a 50 años,2421.7389633363614,989.502237121154,0,MEDELLIN,1999-02-01,price_serving_from_precio_100g,1,2421.7389633363614
4 a 8 años,1294.596214243936,972.225192842897,0,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,1294.596214243936
51 a 70 años,1968.6241004928359,989.502237121154,0,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,1968.6241004928359
9 a 13 años,1759.5038364676861,986.3590846844788,0,MEDELLIN,1999-02-01,price_serving_from_precio_100g,NA,1759.5038364676861
> 70 años,1446.0575676392505,984.6009678236834,1,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,1446.0575676392505
1 a 3 años,993.0433503251822,931.9196389652386,1,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,993.0433503251822
14 a 18 años,1884.7932535042253,992.5773720648882,1,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,1884.7932535042253
19 a 30 años,1812.4398076032564,992.5773720648883,1,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,1812.4398076032564
31 a 50 años,1709.5515548427525,992.5773720648878,1,MEDELLIN,1999-03-01,price_serving_from_precio_100g,2,1709.5515548427525
4 a 8 años,1206.3372071810197,988.4006147342348,1,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,1206.3372071810197
51 a 70 años,1553.1795692981193,992.5773720648881,1,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,1553.1795692981193
9 a 13 años,1616.207763743138,1003.7749005901134,1,MEDELLIN,1999-03-01,price_serving_from_precio_100g,3,1616.207763743138
gestantes < 18 años,2074.456365081346,948.7448013944106,1,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,2074.456365081346
gestantes 19 a 30 años,2314.1684306042944,1001.1228500654686,1,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,2314.1684306042944
gestantes 31 a 50 años,2207.6904991111865,1001.1228500654686,1,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,2207.6904991111865
lactantes < 18 años,2148.4445212367514,966.5079634285371,1,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,2148.4445212367514
lactantes 19 a 30 años,2324.3626000327044,992.7251360870883,1,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,2324.3626000327044
lactantes 31 a 50 años,2218.680353660702,992.7251360870885,1,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,2218.680353660702
> 70 años,1799.7361805103892,984.6009678236826,0,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,1799.7361805103892
1 a 3 años,1027.923064905548,973.9700013365475,0,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,1027.923064905548
14 a 18 años,2495.1870591958627,999.7092438769037,0,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,2495.1870591958627
19 a 30 años,2604.9948304609625,1008.268046016173,0,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,2604.9948304609625
31 a 50 años,2467.6669955071748,1008.2680460161732,0,MEDELLIN,1999-03-01,price_serving_from_precio_100g,1,2467.6669955071748
4 a 8 años,1316.1350923747236,988.400614734235,0,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,1316.1350923747236
51 a 70 años,2005.9588555545915,1008.2680460161732,0,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,2005.9588555545915
9 a 13 años,1790.5708133698975,1003.7749005901134,0,MEDELLIN,1999-03-01,price_serving_from_precio_100g,NA,1790.5708133698975
> 70 años,1453.0363729945273,989.3527416540132,1,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,1453.0363729945273
1 a 3 años,1000.7295720288814,939.132759069988,1,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,1000.7295720288814
14 a 18 años,1894.463364998722,997.6698849104944,1,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,1894.463364998722
19 a 30 años,1821.7387028449507,997.6698849104945,1,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,1821.7387028449507
31 a 50 años,1718.3225720936812,997.6698849104939,1,MEDELLIN,1999-04-01,price_serving_from_precio_100g,2,1718.3225720936812
4 a 8 años,1213.115844750632,993.9546252554903,1,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,1213.115844750632
51 a 70 años,1561.1483051677767,997.6698849104943,1,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,1561.1483051677767
9 a 13 años,1624.1409445716026,1008.7019452288625,1,MEDELLIN,1999-04-01,price_serving_from_precio_100g,3,1624.1409445716026
gestantes < 18 años,2091.7564670967554,956.6569378591702,1,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,2091.7564670967554
gestantes 19 a 30 años,2331.376972181121,1008.5673661866932,1,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,2331.376972181121
gestantes 31 a 50 años,2224.1072530692372,1008.567366186693,1,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,2224.1072530692372
lactantes < 18 años,2165.780498473204,974.3067964387568,1,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,2165.780498473204
lactantes 19 a 30 años,2341.5429467941603,1000.0627873109333,1,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,2341.5429467941603
lactantes 31 a 50 años,2235.0795582547635,1000.0627873109336,1,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,2235.0795582547635
> 70 años,1808.4218710220996,989.3527416540124,0,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,1808.4218710220996
1 a 3 años,1034.0593280168607,979.7841876261369,0,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,1034.0593280168607
14 a 18 años,2507.5525727151885,1004.6635490561468,0,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,2507.5525727151885
19 a 30 años,2617.463993743876,1013.0942586257754,0,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,2617.463993743876
31 a 50 años,2479.4788203657254,1013.0942586257756,0,MEDELLIN,1999-04-01,price_serving_from_precio_100g,1,2479.4788203657254
4 a 8 años,1323.5307050862843,993.9546252554907,0,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,1323.5307050862843
51 a 70 años,2015.5606513878251,1013.0942586257754,0,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,2015.5606513878251
9 a 13 años,1799.3598579267284,1008.7019452288625,0,MEDELLIN,1999-04-01,price_serving_from_precio_100g,NA,1799.3598579267284
> 70 años,1445.3453930186092,984.1160577921363,1,MEDELLIN,1999-05-01,price_serving_from_precio_100g,NA,1445.3453930186092
1 a 3 años,994.3877251852919,933.1812649897794,1,MEDELLIN,1999-05-01,price_serving_from_precio_100g,NA,994.3877251852919
14 a 18 años,1883.6809098620975,991.9915852009531,1,MEDELLIN,1999-05-01,price_serving_from_precio_100g,NA,1883.6809098620975
19 a 30 años,1811.3701646103293,991.9915852009531,1,MEDELLIN,1999-05-01,price_serving_from_precio_100g,NA,1811.3701646103293
