deciles,rate,gap,severity,model,ciudad,fecha,escenario
Decil 9,0,0,0,CoCA,MEDELLÍN,2022-12-01,q3
Decil 10,0,0,0,CoCA,MEDELLÍN,2022-12-01,q3
Decil 1,92.7927927927928,0.3561099823377639,0.21634616239353358,CoNA,MEDELLÍN,2022-12-01,q3
Decil 2,65.06024096385542,0.05781804243665836,0.00743504128266942,CoNA,MEDELLÍN,2022-12-01,q3
Decil 3,0,0,0,CoNA,MEDELLÍN,2022-12-01,q3
Decil 4,0,0,0,CoNA,MEDELLÍN,2022-12-01,q3
Decil 5,0,0,0,CoNA,MEDELLÍN,2022-12-01,q3
Decil 6,0,0,0,CoNA,MEDELLÍN,2022-12-01,q3
Decil 7,0,0,0,CoNA,MEDELLÍN,2022-12-01,q3
Decil 8,0,0,0,CoNA,MEDELLÍN,2022-12-01,q3
Decil 9,0,0,0,CoNA,MEDELLÍN,2022-12-01,q3
Decil 10,0,0,0,CoNA,MEDELLÍN,2022-12-01,q3
Decil 1,24.752475247524753,0.16437687986200364,0.12628962945159733,CoCA,MEDELLÍN,2023-01-01,q1
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-01-01,q1
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-01-01,q1
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-01-01,q1
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-01-01,q1
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-01-01,q1
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-01-01,q1
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-01-01,q1
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-01-01,q1
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-01-01,q1
Decil 1,100,0.43586343939405475,0.28617289125234596,CoNA,MEDELLÍN,2023-01-01,q1
Decil 2,57.692307692307686,0.06241258301365202,0.008935336628937529,CoNA,MEDELLÍN,2023-01-01,q1
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-01-01,q1
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-01-01,q1
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-01-01,q1
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-01-01,q1
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-01-01,q1
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-01-01,q1
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-01-01,q1
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-01-01,q1
Decil 1,25.742574257425744,0.1675205332691128,0.1290829718837874,CoCA,MEDELLÍN,2023-01-01,q2
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-01-01,q2
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-01-01,q2
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-01-01,q2
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-01-01,q2
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-01-01,q2
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-01-01,q2
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-01-01,q2
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-01-01,q2
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-01-01,q2
Decil 1,100,0.45280560416225574,0.2955377108635561,CoNA,MEDELLÍN,2023-01-01,q2
Decil 2,68.26923076923077,0.07930675690117418,0.012589403631207778,CoNA,MEDELLÍN,2023-01-01,q2
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-01-01,q2
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-01-01,q2
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-01-01,q2
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-01-01,q2
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-01-01,q2
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-01-01,q2
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-01-01,q2
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-01-01,q2
Decil 1,25.742574257425744,0.16962970808826427,0.13091478736882808,CoCA,MEDELLÍN,2023-01-01,q3
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-01-01,q3
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-01-01,q3
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-01-01,q3
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-01-01,q3
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-01-01,q3
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-01-01,q3
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-01-01,q3
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-01-01,q3
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-01-01,q3
Decil 1,100,0.48062897508087854,0.312539149647951,CoNA,MEDELLÍN,2023-01-01,q3
Decil 2,82.6923076923077,0.11165062642657787,0.02078306250866223,CoNA,MEDELLÍN,2023-01-01,q3
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-01-01,q3
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-01-01,q3
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-01-01,q3
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-01-01,q3
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-01-01,q3
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-01-01,q3
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-01-01,q3
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-01-01,q3
Decil 1,18.269230769230766,0.09751690210725736,0.06637028321450365,CoCA,MEDELLÍN,2023-03-01,q1
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-03-01,q1
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-03-01,q1
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-03-01,q1
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-03-01,q1
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-03-01,q1
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-03-01,q1
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-03-01,q1
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-03-01,q1
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-03-01,q1
Decil 1,90.38461538461539,0.3712101907272786,0.2240242441283264,CoNA,MEDELLÍN,2023-03-01,q1
Decil 2,35.51401869158878,0.032008652079935654,0.0035710386586622882,CoNA,MEDELLÍN,2023-03-01,q1
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-03-01,q1
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-03-01,q1
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-03-01,q1
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-03-01,q1
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-03-01,q1
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-03-01,q1
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-03-01,q1
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-03-01,q1
Decil 1,19.230769230769234,0.10077720866439809,0.06867892747658956,CoCA,MEDELLÍN,2023-03-01,q2
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-03-01,q2
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-03-01,q2
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-03-01,q2
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-03-01,q2
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-03-01,q2
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-03-01,q2
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-03-01,q2
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-03-01,q2
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-03-01,q2
Decil 1,96.15384615384616,0.3981401599437688,0.2389770645730252,CoNA,MEDELLÍN,2023-03-01,q2
Decil 2,48.598130841121495,0.05064076313165669,0.0070657619605742385,CoNA,MEDELLÍN,2023-03-01,q2
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-03-01,q2
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-03-01,q2
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-03-01,q2
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-03-01,q2
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-03-01,q2
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-03-01,q2
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-03-01,q2
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-03-01,q2
Decil 1,20.192307692307693,0.10308737957449103,0.07022044626441493,CoCA,MEDELLÍN,2023-03-01,q3
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-03-01,q3
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-03-01,q3
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-03-01,q3
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-03-01,q3
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-03-01,q3
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-03-01,q3
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-03-01,q3
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-03-01,q3
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-03-01,q3
Decil 1,100,0.4286791452090352,0.25654097626199346,CoNA,MEDELLÍN,2023-03-01,q3
Decil 2,58.87850467289719,0.07424579615574411,0.012626362324602802,CoNA,MEDELLÍN,2023-03-01,q3
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-03-01,q3
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-03-01,q3
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-03-01,q3
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-03-01,q3
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-03-01,q3
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-03-01,q3
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-03-01,q3
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-03-01,q3
Decil 1,25.471698113207548,0.16816209256900824,0.13512657630967173,CoCA,MEDELLÍN,2023-04-01,q1
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-04-01,q1
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-04-01,q1
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-04-01,q1
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-04-01,q1
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-04-01,q1
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-04-01,q1
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-04-01,q1
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-04-01,q1
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-04-01,q1
Decil 1,71.69811320754717,0.36422236130920066,0.25913304733152437,CoNA,MEDELLÍN,2023-04-01,q1
Decil 2,22.448979591836736,0.01085515153659989,7.66796721566422e-4,CoNA,MEDELLÍN,2023-04-01,q1
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-04-01,q1
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-04-01,q1
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-04-01,q1
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-04-01,q1
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-04-01,q1
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-04-01,q1
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-04-01,q1
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-04-01,q1
Decil 1,25.471698113207548,0.17126722601357824,0.13756573614488993,CoCA,MEDELLÍN,2023-04-01,q2
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-04-01,q2
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-04-01,q2
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-04-01,q2
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-04-01,q2
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-04-01,q2
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-04-01,q2
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-04-01,q2
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-04-01,q2
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-04-01,q2
Decil 1,83.9622641509434,0.38795253244110495,0.2725678920159806,CoNA,MEDELLÍN,2023-04-01,q2
Decil 2,40.816326530612244,0.028293812034962475,0.0028441539253653524,CoNA,MEDELLÍN,2023-04-01,q2
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-04-01,q2
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-04-01,q2
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-04-01,q2
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-04-01,q2
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-04-01,q2
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-04-01,q2
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-04-01,q2
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-04-01,q2
Decil 1,25.471698113207548,0.1732249559773088,0.1391743890027186,CoCA,MEDELLÍN,2023-04-01,q3
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-04-01,q3
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-04-01,q3
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-04-01,q3
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-04-01,q3
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-04-01,q3
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-04-01,q3
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-04-01,q3
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-04-01,q3
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-04-01,q3
Decil 1,92.45283018867924,0.41536362010532946,0.2864947245992293,CoNA,MEDELLÍN,2023-04-01,q3
Decil 2,50,0.05257090208016642,0.0068801138048212775,CoNA,MEDELLÍN,2023-04-01,q3
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-04-01,q3
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-04-01,q3
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-04-01,q3
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-04-01,q3
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-04-01,q3
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-04-01,q3
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-04-01,q3
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-04-01,q3
Decil 1,19.19191919191919,0.10076719251656371,0.06968447307171986,CoCA,MEDELLÍN,2023-05-01,q1
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-05-01,q1
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-05-01,q1
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-05-01,q1
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-05-01,q1
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-05-01,q1
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-05-01,q1
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-05-01,q1
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-05-01,q1
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-05-01,q1
Decil 1,72.72727272727273,0.3308884307744793,0.21227384383484607,CoNA,MEDELLÍN,2023-05-01,q1
Decil 2,28.40909090909091,0.018443282879603094,0.0016514499461632538,CoNA,MEDELLÍN,2023-05-01,q1
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-05-01,q1
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-05-01,q1
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-05-01,q1
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-05-01,q1
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-05-01,q1
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-05-01,q1
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-05-01,q1
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-05-01,q1
Decil 1,19.19191919191919,0.1040372460811389,0.07199195048912096,CoCA,MEDELLÍN,2023-05-01,q2
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-05-01,q2
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-05-01,q2
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-05-01,q2
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-05-01,q2
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-05-01,q2
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-05-01,q2
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-05-01,q2
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-05-01,q2
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-05-01,q2
Decil 1,78.78787878787878,0.34759871620439026,0.22208342922501328,CoNA,MEDELLÍN,2023-05-01,q2
Decil 2,40.909090909090914,0.030656898670709084,0.0034024897106120153,CoNA,MEDELLÍN,2023-05-01,q2
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-05-01,q2
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-05-01,q2
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-05-01,q2
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-05-01,q2
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-05-01,q2
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-05-01,q2
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-05-01,q2
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-05-01,q2
Decil 1,19.19191919191919,0.10609895517065134,0.07352624563258359,CoCA,MEDELLÍN,2023-05-01,q3
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-05-01,q3
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-05-01,q3
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-05-01,q3
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-05-01,q3
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-05-01,q3
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-05-01,q3
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-05-01,q3
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-05-01,q3
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-05-01,q3
Decil 1,89.8989898989899,0.37296476145280527,0.23599219616514927,CoNA,MEDELLÍN,2023-05-01,q3
Decil 2,55.68181818181818,0.054097316009219944,0.007289720716757705,CoNA,MEDELLÍN,2023-05-01,q3
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-05-01,q3
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-05-01,q3
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-05-01,q3
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-05-01,q3
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-05-01,q3
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-05-01,q3
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-05-01,q3
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-05-01,q3
Decil 1,14.953271028037381,0.09631479566358073,0.07767362090814224,CoCA,MEDELLÍN,2023-06-01,q1
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-06-01,q1
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-06-01,q1
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-06-01,q1
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-06-01,q1
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-06-01,q1
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-06-01,q1
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-06-01,q1
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-06-01,q1
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-06-01,q1
Decil 1,67.28971962616822,0.25938130888247507,0.16584765779032112,CoNA,MEDELLÍN,2023-06-01,q1
Decil 2,2.941176470588235,1.3053804177227805e-4,8.264854525797288e-7,CoNA,MEDELLÍN,2023-06-01,q1
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-06-01,q1
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-06-01,q1
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-06-01,q1
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-06-01,q1
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-06-01,q1
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-06-01,q1
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-06-01,q1
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-06-01,q1
Decil 1,14.953271028037381,0.09822397409670032,0.0790556153512228,CoCA,MEDELLÍN,2023-06-01,q2
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-06-01,q2
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-06-01,q2
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-06-01,q2
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-06-01,q2
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-06-01,q2
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-06-01,q2
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-06-01,q2
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-06-01,q2
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-06-01,q2
Decil 1,73.83177570093457,0.2758890464711981,0.17306218611288388,CoNA,MEDELLÍN,2023-06-01,q2
Decil 2,11.76470588235294,0.002957759281524578,9.500653656121675e-5,CoNA,MEDELLÍN,2023-06-01,q2
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-06-01,q2
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-06-01,q2
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-06-01,q2
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-06-01,q2
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-06-01,q2
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-06-01,q2
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-06-01,q2
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-06-01,q2
Decil 1,15.887850467289718,0.09943195223105793,0.07997268523432995,CoCA,MEDELLÍN,2023-06-01,q3
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-06-01,q3
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-06-01,q3
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-06-01,q3
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-06-01,q3
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-06-01,q3
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-06-01,q3
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-06-01,q3
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-06-01,q3
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-06-01,q3
Decil 1,81.30841121495327,0.3014958194404832,0.18450993644549016,CoNA,MEDELLÍN,2023-06-01,q3
Decil 2,23.52941176470588,0.01265661734971096,8.155940152906972e-4,CoNA,MEDELLÍN,2023-06-01,q3
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-06-01,q3
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-06-01,q3
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-06-01,q3
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-06-01,q3
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-06-01,q3
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-06-01,q3
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-06-01,q3
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-06-01,q3
Decil 1,14.85148514851485,0.10187445665627257,0.08466959878944003,CoCA,MEDELLÍN,2023-07-01,q1
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-07-01,q1
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-07-01,q1
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-07-01,q1
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-07-01,q1
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-07-01,q1
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-07-01,q1
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-07-01,q1
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-07-01,q1
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-07-01,q1
Decil 1,61.386138613861384,0.24857009659330925,0.16754955913478953,CoNA,MEDELLÍN,2023-07-01,q1
Decil 2,0,0,0,CoNA,MEDELLÍN,2023-07-01,q1
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-07-01,q1
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-07-01,q1
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-07-01,q1
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-07-01,q1
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-07-01,q1
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-07-01,q1
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-07-01,q1
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-07-01,q1
Decil 1,15.841584158415841,0.10362608590708257,0.0859425426365036,CoCA,MEDELLÍN,2023-07-01,q2
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-07-01,q2
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-07-01,q2
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-07-01,q2
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-07-01,q2
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-07-01,q2
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-07-01,q2
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-07-01,q2
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-07-01,q2
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-07-01,q2
Decil 1,66.33663366336634,0.2608394242887854,0.17302887293706584,CoNA,MEDELLÍN,2023-07-01,q2
Decil 2,0,0,0,CoNA,MEDELLÍN,2023-07-01,q2
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-07-01,q2
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-07-01,q2
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-07-01,q2
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-07-01,q2
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-07-01,q2
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-07-01,q2
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-07-01,q2
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-07-01,q2
Decil 1,15.841584158415841,0.10491145272743685,0.08679267611803143,CoCA,MEDELLÍN,2023-07-01,q3
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-07-01,q3
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-07-01,q3
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-07-01,q3
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-07-01,q3
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-07-01,q3
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-07-01,q3
