Demo_Group,cost_day,Cost_1000kcal,Sex,ciudad,fecha,escenario,person,per_capita
> 70 años,4367.967627814932,2603.197098715586,1,CALI,2006-12-01,price_serving_from_precio_100g,NA,4367.967627814932
1 a 3 años,3006.2942150047384,2647.2378207661086,1,CALI,2006-12-01,price_serving_from_precio_100g,NA,3006.2942150047384
14 a 18 años,5706.127206009746,2641.112215964522,1,CALI,2006-12-01,price_serving_from_precio_100g,NA,5706.127206009746
19 a 30 años,5487.08038730086,2641.112215964522,1,CALI,2006-12-01,price_serving_from_precio_100g,NA,5487.08038730086
31 a 50 años,5175.590807653867,2641.1122159645215,1,CALI,2006-12-01,price_serving_from_precio_100g,2,5175.590807653867
4 a 8 años,3615.5806960571476,2686.6436400602315,1,CALI,2006-12-01,price_serving_from_precio_100g,NA,3615.5806960571476
51 a 70 años,4702.181621094513,2641.112215964522,1,CALI,2006-12-01,price_serving_from_precio_100g,NA,4702.181621094513
9 a 13 años,4887.301376399937,2646.2533639666103,1,CALI,2006-12-01,price_serving_from_precio_100g,3,4887.301376399937
gestantes < 18 años,6448.1654841676,2542.0994372389855,1,CALI,2006-12-01,price_serving_from_precio_100g,NA,6448.1654841676
gestantes 19 a 30 años,7015.665058699492,2797.2246239984097,1,CALI,2006-12-01,price_serving_from_precio_100g,NA,7015.665058699492
gestantes 31 a 50 años,6692.86508717636,2797.2246239984106,1,CALI,2006-12-01,price_serving_from_precio_100g,NA,6692.86508717636
lactantes < 18 años,6646.727296053329,2597.5987014926623,1,CALI,2006-12-01,price_serving_from_precio_100g,NA,6646.727296053329
lactantes 19 a 30 años,7043.13572198757,2775.6575757321834,1,CALI,2006-12-01,price_serving_from_precio_100g,NA,7043.13572198757
lactantes 31 a 50 años,6722.904100384268,2775.6575757321834,1,CALI,2006-12-01,price_serving_from_precio_100g,NA,6722.904100384268
> 70 años,5436.290747338913,2603.1970987155855,0,CALI,2006-12-01,price_serving_from_precio_100g,NA,5436.290747338913
1 a 3 años,3064.753609900741,2708.025713560399,0,CALI,2006-12-01,price_serving_from_precio_100g,NA,3064.753609900741
14 a 18 años,7534.010126738239,2695.884443629836,0,CALI,2006-12-01,price_serving_from_precio_100g,NA,7534.010126738239
19 a 30 años,7826.440931303094,2735.6485548604996,0,CALI,2006-12-01,price_serving_from_precio_100g,NA,7826.440931303094
31 a 50 años,7413.853475880244,2735.6485548605,0,CALI,2006-12-01,price_serving_from_precio_100g,1,7413.853475880244
4 a 8 años,3944.662077126317,2686.6436400602324,0,CALI,2006-12-01,price_serving_from_precio_100g,NA,3944.662077126317
51 a 70 años,6026.6985216413195,2735.6485548605,0,CALI,2006-12-01,price_serving_from_precio_100g,NA,6026.6985216413195
9 a 13 años,5414.563274004326,2646.2533639666103,0,CALI,2006-12-01,price_serving_from_precio_100g,NA,5414.563274004326
> 70 años,4344.160878089274,2589.008884173648,1,CALI,2007-01-01,price_serving_from_precio_100g,NA,4344.160878089274
1 a 3 años,2989.3117742512354,2632.283675816752,1,CALI,2007-01-01,price_serving_from_precio_100g,NA,2989.3117742512354
14 a 18 años,5675.18769021042,2626.791691695879,1,CALI,2007-01-01,price_serving_from_precio_100g,NA,5675.18769021042
19 a 30 años,5457.328577674837,2626.791691695879,1,CALI,2007-01-01,price_serving_from_precio_100g,NA,5457.328577674837
31 a 50 años,5147.5279433357355,2626.7916916958784,1,CALI,2007-01-01,price_serving_from_precio_100g,2,5147.5279433357355
4 a 8 años,3595.4694256899793,2671.699480001957,1,CALI,2007-01-01,price_serving_from_precio_100g,NA,3595.4694256899793
51 a 70 años,4676.685655563998,2626.791691695879,1,CALI,2007-01-01,price_serving_from_precio_100g,NA,4676.685655563998
9 a 13 años,4860.701925109867,2631.8509602605673,1,CALI,2007-01-01,price_serving_from_precio_100g,3,4860.701925109867
gestantes < 18 años,6412.514810439431,2528.0446556357388,1,CALI,2007-01-01,price_serving_from_precio_100g,NA,6412.514810439431
gestantes 19 a 30 años,6976.076701881518,2781.440300546771,1,CALI,2007-01-01,price_serving_from_precio_100g,NA,6976.076701881518
gestantes 31 a 50 años,6655.098242694931,2781.440300546772,1,CALI,2007-01-01,price_serving_from_precio_100g,NA,6655.098242694931
lactantes < 18 años,6609.791657731863,2583.1639335430864,1,CALI,2007-01-01,price_serving_from_precio_100g,NA,6609.791657731863
lactantes 19 a 30 años,7003.37288848528,2759.9872813633474,1,CALI,2007-01-01,price_serving_from_precio_100g,NA,7003.37288848528
lactantes 31 a 50 años,6684.949171365804,2759.987281363348,1,CALI,2007-01-01,price_serving_from_precio_100g,NA,6684.949171365804
> 70 años,5406.661312259389,2589.0088841736474,0,CALI,2007-01-01,price_serving_from_precio_100g,NA,5406.661312259389
1 a 3 años,3047.517006041645,2692.7953973894364,0,CALI,2007-01-01,price_serving_from_precio_100g,NA,3047.517006041645
14 a 18 años,7493.20107658231,2681.2817975457497,0,CALI,2007-01-01,price_serving_from_precio_100g,NA,7493.20107658231
19 a 30 años,7783.761599835354,2720.7304519224003,0,CALI,2007-01-01,price_serving_from_precio_100g,NA,7783.761599835354
31 a 50 años,7373.424076012831,2720.730451922401,0,CALI,2007-01-01,price_serving_from_precio_100g,1,7373.424076012831
4 a 8 años,3922.720327734105,2671.699480001958,0,CALI,2007-01-01,price_serving_from_precio_100g,NA,3922.720327734105
51 a 70 años,5993.833587743653,2720.7304519224003,0,CALI,2007-01-01,price_serving_from_precio_100g,NA,5993.833587743653
9 a 13 años,5385.094166009605,2631.8509602605677,0,CALI,2007-01-01,price_serving_from_precio_100g,NA,5385.094166009605
> 70 años,4339.70691395264,2586.354435353003,1,CALI,2007-02-01,price_serving_from_precio_100g,NA,4339.70691395264
1 a 3 años,2985.2211303661975,2628.681597500627,1,CALI,2007-02-01,price_serving_from_precio_100g,NA,2985.2211303661975
14 a 18 años,5668.199685279963,2623.5572553574084,1,CALI,2007-02-01,price_serving_from_precio_100g,NA,5668.199685279963
19 a 30 años,5450.608828286865,2623.557255357408,1,CALI,2007-02-01,price_serving_from_precio_100g,NA,5450.608828286865
31 a 50 años,5141.189659456641,2623.557255357408,1,CALI,2007-02-01,price_serving_from_precio_100g,2,5141.189659456641
4 a 8 años,3591.452790292685,2668.7148230818807,1,CALI,2007-02-01,price_serving_from_precio_100g,NA,3591.452790292685
51 a 70 años,4670.927131933907,2623.5572553574084,1,CALI,2007-02-01,price_serving_from_precio_100g,NA,4670.927131933907
9 a 13 años,4855.162349772303,2628.851529952716,1,CALI,2007-02-01,price_serving_from_precio_100g,3,4855.162349772303
gestantes < 18 años,6399.864791817467,2523.057561973376,1,CALI,2007-02-01,price_serving_from_precio_100g,NA,6399.864791817467
gestantes 19 a 30 años,6965.849689780782,2777.362675711669,1,CALI,2007-02-01,price_serving_from_precio_100g,NA,6965.849689780782
gestantes 31 a 50 años,6645.341788864474,2777.36267571167,1,CALI,2007-02-01,price_serving_from_precio_100g,NA,6645.341788864474
lactantes < 18 años,6597.629886729392,2578.4110079066413,1,CALI,2007-02-01,price_serving_from_precio_100g,NA,6597.629886729392
lactantes 19 a 30 años,6993.460972532535,2756.0810546924104,1,CALI,2007-02-01,price_serving_from_precio_100g,NA,6993.460972532535
lactantes 31 a 50 años,6675.487922423328,2756.0810546924113,1,CALI,2007-02-01,price_serving_from_precio_100g,NA,6675.487922423328
> 70 años,5401.117991866909,2586.354435353002,0,CALI,2007-02-01,price_serving_from_precio_100g,NA,5401.117991866909
1 a 3 años,3044.335439206845,2689.9841551511645,0,CALI,2007-02-01,price_serving_from_precio_100g,NA,3044.335439206845
14 a 18 años,7484.817035600095,2678.2817477344956,0,CALI,2007-02-01,price_serving_from_precio_100g,NA,7484.817035600095
19 a 30 años,7776.1418692786065,2718.0670567637376,0,CALI,2007-02-01,price_serving_from_precio_100g,NA,7776.1418692786065
31 a 50 años,7366.206035735103,2718.067056763738,0,CALI,2007-02-01,price_serving_from_precio_100g,1,7366.206035735103
4 a 8 años,3918.3381079300702,2668.714823081882,0,CALI,2007-02-01,price_serving_from_precio_100g,NA,3918.3381079300702
51 a 70 años,5987.966065164139,2718.0670567637376,0,CALI,2007-02-01,price_serving_from_precio_100g,NA,5987.966065164139
9 a 13 años,5378.956958813586,2628.8515299527166,0,CALI,2007-02-01,price_serving_from_precio_100g,NA,5378.956958813586
> 70 años,4161.080464514826,2479.8976356346866,1,CALI,2007-03-01,price_serving_from_precio_100g,NA,4161.080464514826
1 a 3 años,2846.0110861152566,2506.098088430796,1,CALI,2007-03-01,price_serving_from_precio_100g,NA,2846.0110861152566
14 a 18 años,5426.407989154168,2511.6426450970484,1,CALI,2007-03-01,price_serving_from_precio_100g,NA,5426.407989154168
19 a 30 años,5218.099032110795,2511.6426450970484,1,CALI,2007-03-01,price_serving_from_precio_100g,NA,5218.099032110795
31 a 50 años,4921.878937025199,2511.642645097048,1,CALI,2007-03-01,price_serving_from_precio_100g,2,4921.878937025199
4 a 8 años,3435.6143944245105,2552.915378861759,1,CALI,2007-03-01,price_serving_from_precio_100g,NA,3435.6143944245105
51 a 70 años,4471.676672102142,2511.6426450970484,1,CALI,2007-03-01,price_serving_from_precio_100g,NA,4471.676672102142
9 a 13 años,4653.613901711617,2519.7221316188416,1,CALI,2007-03-01,price_serving_from_precio_100g,3,4653.613901711617
gestantes < 18 años,6096.146937616613,2403.321027894165,1,CALI,2007-03-01,price_serving_from_precio_100g,NA,6096.146937616613
gestantes 19 a 30 años,6652.4942284902245,2652.4243263103635,1,CALI,2007-03-01,price_serving_from_precio_100g,NA,6652.4942284902245
gestantes 31 a 50 años,6346.404224257252,2652.4243263103644,1,CALI,2007-03-01,price_serving_from_precio_100g,NA,6346.404224257252
lactantes < 18 años,6291.9937726907465,2458.965762510842,1,CALI,2007-03-01,price_serving_from_precio_100g,NA,6291.9937726907465
lactantes 19 a 30 años,6680.00569001134,2632.5502065125174,1,CALI,2007-03-01,price_serving_from_precio_100g,NA,6680.00569001134
lactantes 31 a 50 años,6376.284572192537,2632.5502065125183,1,CALI,2007-03-01,price_serving_from_precio_100g,NA,6376.284572192537
> 70 años,5178.802856533692,2479.897635634686,0,CALI,2007-03-01,price_serving_from_precio_100g,NA,5178.802856533692
1 a 3 años,2909.9369441288522,2571.2292316365097,0,CALI,2007-03-01,price_serving_from_precio_100g,NA,2909.9369441288522
14 a 18 años,7171.420481700973,2566.139491468426,0,CALI,2007-03-01,price_serving_from_precio_100g,NA,7171.420481700973
19 a 30 años,7456.909361422542,2606.482754723202,0,CALI,2007-03-01,price_serving_from_precio_100g,NA,7456.909361422542
31 a 50 años,7063.802547513977,2606.4827547232026,0,CALI,2007-03-01,price_serving_from_precio_100g,1,7063.802547513977
4 a 8 años,3748.315679441125,2552.91537886176,0,CALI,2007-03-01,price_serving_from_precio_100g,NA,3748.315679441125
51 a 70 años,5742.143206467157,2606.4827547232026,0,CALI,2007-03-01,price_serving_from_precio_100g,NA,5742.143206467157
9 a 13 años,5155.664646603892,2519.7221316188416,0,CALI,2007-03-01,price_serving_from_precio_100g,NA,5155.664646603892
> 70 años,4292.676686640731,2558.325621560822,1,CALI,2007-04-01,price_serving_from_precio_100g,NA,4292.676686640731
1 a 3 años,2940.5851198848186,2589.376683655316,1,CALI,2007-04-01,price_serving_from_precio_100g,NA,2940.5851198848186
14 a 18 años,5601.947361989328,2592.892004818543,1,CALI,2007-04-01,price_serving_from_precio_100g,NA,5601.947361989328
19 a 30 años,5386.899799270078,2592.892004818543,1,CALI,2007-04-01,price_serving_from_precio_100g,NA,5386.899799270078
31 a 50 años,5081.097252990906,2592.8920048185423,1,CALI,2007-04-01,price_serving_from_precio_100g,2,5081.097252990906
4 a 8 años,3550.1343489515175,2638.0121678299856,1,CALI,2007-04-01,price_serving_from_precio_100g,NA,3550.1343489515175
51 a 70 años,4616.331353451449,2592.892004818543,1,CALI,2007-04-01,price_serving_from_precio_100g,NA,4616.331353451449
9 a 13 años,4801.746573306717,2599.929295108859,1,CALI,2007-04-01,price_serving_from_precio_100g,3,4801.746573306717
gestantes < 18 años,6301.026327806017,2484.0918740799752,1,CALI,2007-04-01,price_serving_from_precio_100g,NA,6301.026327806017
gestantes 19 a 30 años,6865.880943476363,2737.5040113579284,1,CALI,2007-04-01,price_serving_from_precio_100g,NA,6865.880943476363
gestantes 31 a 50 años,6549.97273598759,2737.50401135793,1,CALI,2007-04-01,price_serving_from_precio_100g,NA,6549.97273598759
lactantes < 18 años,6498.709107122251,2539.751908892496,1,CALI,2007-04-01,price_serving_from_precio_100g,NA,6498.709107122251
lactantes 19 a 30 años,6893.668119300153,2716.7532893316393,1,CALI,2007-04-01,price_serving_from_precio_100g,NA,6893.668119300153
lactantes 31 a 50 años,6580.232370256332,2716.75328933164,1,CALI,2007-04-01,price_serving_from_precio_100g,NA,6580.232370256332
> 70 años,5342.585051294526,2558.325621560821,0,CALI,2007-04-01,price_serving_from_precio_100g,NA,5342.585051294526
1 a 3 años,3007.9612400784113,2657.8438009537663,0,CALI,2007-04-01,price_serving_from_precio_100g,NA,3007.9612400784113
14 a 18 años,7395.5976083385995,2646.3564832368806,0,CALI,2007-04-01,price_serving_from_precio_100g,NA,7395.5976083385995
19 a 30 años,7686.668240437979,2686.7925086537534,0,CALI,2007-04-01,price_serving_from_precio_100g,NA,7686.668240437979
31 a 50 años,7281.449199262146,2686.792508653754,0,CALI,2007-04-01,price_serving_from_precio_100g,1,7281.449199262146
4 a 8 años,3873.258962324991,2638.0121678299865,0,CALI,2007-04-01,price_serving_from_precio_100g,NA,3873.258962324991
51 a 70 años,5919.067495380911,2686.792508653754,0,CALI,2007-04-01,price_serving_from_precio_100g,NA,5919.067495380911
9 a 13 años,5319.778471704197,2599.929295108859,0,CALI,2007-04-01,price_serving_from_precio_100g,NA,5319.778471704197
> 70 años,4258.476793769908,2537.943359263186,1,CALI,2007-05-01,price_serving_from_precio_100g,NA,4258.476793769908
1 a 3 años,2916.957300057271,2568.57084969617,1,CALI,2007-05-01,price_serving_from_precio_100g,NA,2916.957300057271
14 a 18 años,5557.65715616358,2572.392040581719,1,CALI,2007-05-01,price_serving_from_precio_100g,NA,5557.65715616358
19 a 30 años,5344.309805923974,2572.3920405817194,1,CALI,2007-05-01,price_serving_from_precio_100g,NA,5344.309805923974
31 a 50 años,5040.9250006269185,2572.3920405817184,1,CALI,2007-05-01,price_serving_from_precio_100g,2,5040.9250006269185
4 a 8 años,3522.0449385827847,2617.139660184811,1,CALI,2007-05-01,price_serving_from_precio_100g,NA,3522.0449385827847
51 a 70 años,4579.833640675438,2572.392040581719,1,CALI,2007-05-01,price_serving_from_precio_100g,NA,4579.833640675438
9 a 13 años,4762.965216526329,2578.9309387695394,1,CALI,2007-05-01,price_serving_from_precio_100g,3,4762.965216526329
gestantes < 18 años,6250.525204881023,2464.182509706065,1,CALI,2007-05-01,price_serving_from_precio_100g,NA,6250.525204881023
gestantes 19 a 30 años,6805.551233939978,2713.4498771223452,1,CALI,2007-05-01,price_serving_from_precio_100g,NA,6805.551233939978
gestantes 31 a 50 años,6492.41887569107,2713.449877122346,1,CALI,2007-05-01,price_serving_from_precio_100g,NA,6492.41887569107
lactantes < 18 años,6444.66248086617,2518.630018384634,1,CALI,2007-05-01,price_serving_from_precio_100g,NA,6444.66248086617
lactantes 19 a 30 años,6833.438931434949,2693.017327371351,1,CALI,2007-05-01,price_serving_from_precio_100g,NA,6833.438931434949
lactantes 31 a 50 años,6522.741634589019,2693.017327371351,1,CALI,2007-05-01,price_serving_from_precio_100g,NA,6522.741634589019
> 70 años,5300.0205048016205,2537.9433592631854,0,CALI,2007-05-01,price_serving_from_precio_100g,NA,5300.0205048016205
1 a 3 años,2984.271999567392,2636.9119151958653,0,CALI,2007-05-01,price_serving_from_precio_100g,NA,2984.271999567392
14 a 18 años,7335.030276310258,2624.6837584249142,0,CALI,2007-05-01,price_serving_from_precio_100g,NA,7335.030276310258
19 a 30 años,7622.339331080439,2664.307027773697,0,CALI,2007-05-01,price_serving_from_precio_100g,NA,7622.339331080439
31 a 50 años,7220.511524982583,2664.307027773697,0,CALI,2007-05-01,price_serving_from_precio_100g,1,7220.511524982583
4 a 8 años,3842.612921988729,2617.1396601848123,0,CALI,2007-05-01,price_serving_from_precio_100g,NA,3842.612921988729
51 a 70 años,5869.531448750411,2664.3070277736974,0,CALI,2007-05-01,price_serving_from_precio_100g,NA,5869.531448750411
9 a 13 años,5276.813224839509,2578.93093876954,0,CALI,2007-05-01,price_serving_from_precio_100g,NA,5276.813224839509
> 70 años,4250.3706916431,2533.1123295174466,1,CALI,2007-06-01,price_serving_from_precio_100g,NA,4250.3706916431
1 a 3 años,2908.7672633303273,2561.358989037683,1,CALI,2007-06-01,price_serving_from_precio_100g,NA,2908.7672633303273
14 a 18 años,5546.7390040364635,2567.338514097361,1,CALI,2007-06-01,price_serving_from_precio_100g,NA,5546.7390040364635
19 a 30 años,5333.81077983511,2567.338514097361,1,CALI,2007-06-01,price_serving_from_precio_100g,NA,5333.81077983511
31 a 50 años,5031.021981338082,2567.3385140973605,1,CALI,2007-06-01,price_serving_from_precio_100g,2,5031.021981338082
4 a 8 años,3514.82979154519,2611.778272753522,1,CALI,2007-06-01,price_serving_from_precio_100g,NA,3514.82979154519
51 a 70 años,4570.836446533959,2567.338514097361,1,CALI,2007-06-01,price_serving_from_precio_100g,NA,4570.836446533959
9 a 13 años,4754.423579173479,2574.30602722062,1,CALI,2007-06-01,price_serving_from_precio_100g,3,4754.423579173479
gestantes < 18 años,6234.205333860518,2457.7486278463484,1,CALI,2007-06-01,price_serving_from_precio_100g,NA,6234.205333860518
gestantes 19 a 30 años,6790.688271045666,2707.5238465257175,1,CALI,2007-06-01,price_serving_from_precio_100g,NA,6790.688271045666
gestantes 31 a 50 años,6478.239777257059,2707.523846525718,1,CALI,2007-06-01,price_serving_from_precio_100g,NA,6478.239777257059
lactantes < 18 años,6429.029700925772,2512.5205923370195,1,CALI,2007-06-01,price_serving_from_precio_100g,NA,6429.029700925772
lactantes 19 a 30 años,6818.194721477548,2687.0096755917293,1,CALI,2007-06-01,price_serving_from_precio_100g,NA,6818.194721477548
lactantes 31 a 50 años,6508.1905360904075,2687.00967559173,1,CALI,2007-06-01,price_serving_from_precio_100g,NA,6508.1905360904075
> 70 años,5289.93180182948,2533.112329517446,0,CALI,2007-06-01,price_serving_from_precio_100g,NA,5289.93180182948
